Timestamp (ms),X,Y,Z
649440871.0,20.94,-86.35,197.62
649442851.0,-127.41,-256.79,115.15
649444831.0,8.62,77.37,-263.91
649446811.0,-160.59,102.14,-340.16
649448792.0,52.66,90.55,480.9
649450772.0,0.94,245.61,-79.44
649452752.0,15.94,-28.28,57.81
649454732.0,78.41,33.33,111.97
649456712.0,89.63,137.64,8.64
649458693.0,11.31,-159.31,7.91
649460673.0,-43.35,-97.94,197.5
649462653.0,-49.82,-49.39,-189.37
649464633.0,-130.21,-233.97,-52.36
649466613.0,9.84,42.97,85.13
649468594.0,-118.99,107.63,-205.59
649470574.0,-2.97,87.86,207.38
649472554.0,70.96,251.1,9.37
649474534.0,-15.78,-78.79,-15.88
649476514.0,59.13,8.32,185.05
649478495.0,26.07,141.79,-118.61
649480475.0,37.17,-133.69,26.09
649482455.0,-37.49,-132.84,172.73
649484435.0,-30.42,-30.23,-91.89
649486415.0,-113.5,-167.61,-95.18
649488396.0,26.31,59.56,58.9
649490376.0,-146.2,87.01,-373.1
649492356.0,46.93,16.13,561.54
649494336.0,31.07,213.03,-29.18
649496317.0,4.72,-32.55,-171.07
649498297.0,67.55,-19.86,358.9
649500277.0,52.79,64.93,-97.13
649502257.0,-3.82,-187.13,118.56
649504237.0,-93.61,-88.06,123.56
649506218.0,11.43,61.75,-165.09
649508198.0,-149.98,-177.49,-106.04
649510178.0,72.06,45.04,140.64
649512158.0,-163.76,84.45,-226.45
649514138.0,78.04,11.0,581.67
649516119.0,38.15,175.7,-382.49
649518099.0,46.81,-72.93,175.41
649520079.0,59.13,46.87,246.42
649522059.0,20.09,-8.52,-168.14
649524039.0,28.63,-174.07,118.07
649526020.0,-96.42,-92.45,-29.55
649528000.0,-9.8,14.42,-58.83
