Timestamp (ms),X,Y,Z
91746993.0,-6.38,-6.81,29.62
91748973.0,-1.63,-8.52,32.19
91750954.0,-9.92,-7.54,27.31
91752934.0,-1.26,-6.93,27.06
91754914.0,-0.16,-6.44,24.74
91756894.0,-0.41,-8.03,28.28
91758874.0,-1.38,-6.44,33.04
91760855.0,-5.77,-6.44,24.62
91762835.0,-2.97,-8.76,32.67
91764815.0,-1.63,-10.35,26.45
91766795.0,-1.02,-3.64,26.33
91768775.0,-3.33,-6.81,24.62
91770756.0,-4.43,-5.22,33.41
91772736.0,-0.65,-3.52,32.19
91774716.0,-4.92,-8.27,28.65
91776696.0,-5.77,-11.57,29.87
91778676.0,-2.11,-9.74,33.41
91780657.0,-3.33,-3.64,28.77
91782637.0,-0.41,-7.3,32.06
91784617.0,-4.43,-4.13,27.79
91786597.0,-1.63,-7.05,26.09
91788577.0,-2.97,-10.1,33.04
91790558.0,-5.53,-7.42,25.84
91792538.0,-3.33,-6.81,29.38
91794518.0,-5.41,-5.47,29.14
91796498.0,-1.38,-2.91,26.09
91798479.0,-3.46,-9.98,28.4
91800459.0,-5.04,-10.1,29.5
91802439.0,-3.82,-5.47,31.94
91804419.0,-3.58,-11.2,30.48
91806399.0,-3.58,-8.88,27.31
91808380.0,-6.87,-8.03,33.65
91810360.0,0.2,-9.49,27.43
91812340.0,-1.99,-7.54,33.04
91814320.0,-0.65,-3.76,31.45
91816300.0,-4.43,-9.49,23.89
91818281.0,-5.29,-6.44,29.62
91820261.0,-3.7,-8.27,27.67
91822241.0,-1.87,-8.52,24.01
91824221.0,-5.16,-2.78,32.43
91826201.0,-6.38,-6.08,33.89
91828182.0,-9.19,-3.64,28.28
91830162.0,-5.41,-6.08,21.21
91832142.0,-1.63,-10.23,28.4
91834122.0,-1.63,-9.74,28.28
91836102.0,0.45,-2.05,27.43
91838083.0,-2.11,-7.79,25.48
91840063.0,-1.14,-7.79,30.6
91842043.0,-2.24,-7.79,36.33
91844023.0,-3.09,-6.81,26.09
91846004.0,-4.8,-5.71,29.87
91847984.0,-1.87,-3.76,26.21
91849964.0,-2.11,-5.71,29.5
91851944.0,-4.92,-5.59,23.77
91853924.0,-8.46,-11.45,34.63
91855905.0,-2.6,-4.13,27.18
91857885.0,-4.55,-5.71,28.53
91859865.0,-5.41,-7.18,25.48
91861845.0,-4.43,-9.74,26.57
91863825.0,-3.82,-8.27,31.94
91865806.0,-7.24,-4.25,28.65
91867786.0,-0.41,-11.2,31.7
91869766.0,0.57,-8.88,25.48
91871746.0,-7.36,-6.08,24.99
91873726.0,-4.55,-7.3,26.45
91875707.0,-3.58,-7.3,25.35
91877687.0,-2.85,-9.74,28.53
91879667.0,-1.5,-8.15,28.77
91881647.0,-5.41,-9.01,24.62
91883627.0,-1.87,-7.3,28.77
91885608.0,-4.07,-7.66,27.06
91887588.0,-2.6,-6.44,32.19
91889568.0,-5.77,-3.52,27.79
91891548.0,-4.31,-9.98,31.58
91893529.0,-1.38,-8.76,25.84
91895509.0,-2.85,-6.93,30.48
91897489.0,-3.33,-10.35,30.72
91899469.0,-0.77,-8.64,30.23
91901449.0,-5.77,-7.79,26.33
91903430.0,-2.24,-8.03,29.01
91905410.0,-5.41,-7.66,35.36
91907390.0,-4.92,-6.81,31.21
91909370.0,-2.85,-7.3,28.53
91911350.0,-3.58,-6.81,27.92
91913331.0,-6.02,-8.76,27.55
91915311.0,-3.82,-8.52,26.7
91917291.0,-1.14,-6.57,26.82
91919271.0,-5.29,-5.47,28.28
91921251.0,-2.6,-6.93,29.14
91923232.0,-3.94,-8.15,31.09
91925212.0,-5.29,-4.86,23.65
91927192.0,-4.55,-8.15,29.99
91929172.0,-4.92,-5.71,24.99
91931152.0,-6.51,-5.22,28.16
91933133.0,-3.09,-8.27,29.5
91935113.0,-1.75,-9.74,35.85
91937093.0,-4.55,-5.47,22.43
91939073.0,-6.14,-11.32,28.4
91941053.0,-5.04,-7.42,27.31
91943034.0,-4.55,-3.64,26.57
91945014.0,-4.31,-8.27,30.36
91946994.0,-3.21,-9.49,33.65
91948974.0,-1.63,-7.18,31.45
91950955.0,-3.58,-7.54,22.18
91952935.0,-2.11,-6.57,25.35
91954915.0,-3.58,-7.79,34.14
91956895.0,-3.09,-11.2,34.38
91958875.0,-3.46,-7.3,31.94
91960856.0,-2.36,-13.28,27.79
91962836.0,-4.43,-6.81,27.67
91964816.0,-5.16,-7.66,27.92
91966796.0,-1.26,-7.3,25.84
91968776.0,-1.63,-9.01,29.38
91970757.0,1.79,-3.76,24.38
91972737.0,-4.43,-10.35,29.5
91974717.0,-3.7,-6.57,24.5
91976697.0,-2.11,-6.32,25.84
91978677.0,-5.9,-5.96,27.67
91980658.0,-0.28,-9.01,30.97
91982638.0,-0.65,-11.08,33.04
91984618.0,-4.68,-4.49,33.53
91986598.0,-5.04,-8.52,32.43
91988578.0,-6.14,-3.52,27.31
91990559.0,-2.11,-5.35,26.45
91992539.0,-2.11,-8.88,32.31
91994519.0,-7.36,-5.71,30.97
91996499.0,-7.48,-8.4,29.26
91998480.0,-6.87,-9.62,32.8
92000460.0,-4.07,-10.96,24.87
92002440.0,-6.51,-8.03,30.6
92004420.0,-6.51,-8.27,33.65
92006400.0,1.3,-10.23,25.84
92008381.0,-4.92,-5.96,24.62
92010361.0,-7.24,-7.54,25.11
92012341.0,-5.77,-8.15,31.94
92014321.0,-3.94,-7.66,29.5
92016301.0,-1.63,-5.35,28.65
92018282.0,-1.38,-6.57,30.11
92020262.0,-3.94,-10.35,27.55
92022242.0,-7.73,-6.08,27.92
92024222.0,-6.75,-6.57,24.99
92026202.0,-6.75,-10.47,28.04
92028183.0,-4.55,-6.57,29.75
92030163.0,-4.55,-9.01,30.72
92032143.0,-2.72,-9.62,25.96
92034123.0,-0.65,-6.69,29.62
92036103.0,-0.53,-9.13,28.65
92038084.0,-5.16,-7.42,29.75
92040064.0,-0.89,-4.13,25.84
92042044.0,-4.68,-7.42,25.84
92044024.0,-7.85,-6.2,26.82
92046005.0,-2.11,-7.54,27.31
92047985.0,0.33,-8.52,33.41
92049965.0,-4.07,-7.54,28.53
92051945.0,-4.55,-5.71,30.11
92053925.0,-0.65,-10.1,29.75
92055906.0,-2.97,-5.83,26.94
92057886.0,-4.8,-7.05,32.19
92059866.0,-5.9,-8.52,31.82
92061846.0,-4.55,-7.05,27.92
92063826.0,-7.73,-9.01,20.84
92065807.0,-0.65,-5.47,25.48
92067787.0,-1.99,-6.2,29.75
92069767.0,-2.11,-6.69,29.01
92071747.0,-5.53,-7.3,29.75
