Timestamp (ms),X,Y,Z
2083269822.0,107.89,377.95,143.02
2083271802.0,38.23,17.44,71.16
2083273782.0,166.21,-206.56,311.5
2083275763.0,109.72,-473.25,-91.46
2083277743.0,57.87,-474.59,193.41
2083279723.0,-108.66,-192.89,-129.4
2083281703.0,-67.67,-15.63,-184.55
2083283683.0,-141.23,428.58,-72.67
2083285664.0,-200.28,388.93,-200.04
2083287644.0,40.06,371.6,281.98
2083289624.0,132.05,202.63,86.05
2083291604.0,189.14,-112.86,404.71
2083293584.0,172.8,-209.12,171.94
2083295565.0,50.06,-460.56,38.71
2083297545.0,-26.31,-289.52,29.32
2083299525.0,-127.69,-174.84,-391.83
2083301505.0,-133.55,126.5,-52.06
2083303485.0,-112.81,429.67,-161.25
2083305466.0,-74.13,495.19,217.93
2083307446.0,6.14,570.34,46.52
2083309426.0,0.04,89.54,-83.53
2083311406.0,239.41,-147.02,421.3
2083313387.0,135.95,-311.48,75.07
2083315367.0,109.97,-461.66,242.21
2083317347.0,-82.92,-158.61,-116.96
2083319327.0,-157.7,-103.1,-329.73
2083321307.0,-150.38,300.23,147.29
2083323288.0,-203.94,386.85,-200.77
2083325268.0,22.25,434.19,160.71
2083327248.0,39.21,314.99,-59.86
2083329228.0,78.49,49.77,361.28
2083331208.0,153.64,-19.65,188.53
2083333189.0,15.54,-435.67,-220.05
2083335169.0,75.81,-300.98,36.03
2083337149.0,-97.68,-143.6,-416.23
2083339129.0,-83.16,21.22,31.27
2083341109.0,-172.46,414.79,-36.44
2083343090.0,-93.29,395.51,-4.6
2083345070.0,40.91,488.72,152.17
2083347050.0,40.43,93.56,-12.41
2083349030.0,209.03,-99.2,332.24
2083351010.0,73.0,-303.3,-20.95
2083352991.0,-31.19,-453.48,216.22
2083354971.0,-55.22,-155.07,28.22
2083356951.0,-128.06,-71.62,-451.36
2083358931.0,-58.15,138.34,21.27
2083360912.0,-173.93,350.74,-291.3
2083362892.0,-64.74,356.11,199.87
2083364872.0,-65.71,261.92,140.83
2083366852.0,81.66,-15.26,179.87
2083368832.0,303.95,-130.67,172.42
2083370813.0,81.05,-512.78,-171.74
2083372793.0,99.96,-405.17,130.94
2083374773.0,-154.16,-201.8,-292.88
2083376753.0,-79.38,-59.79,5.28
2083378733.0,-53.15,321.09,-120.62
2083380714.0,-93.16,317.8,-88.41
2083382694.0,-15.21,322.07,227.2
2083384674.0,30.18,61.84,-25.58
2083386654.0,164.01,-117.98,245.62
2083388634.0,94.59,-392.97,173.03
2083390615.0,27.37,-516.56,125.09
2083392595.0,43.48,-196.43,-173.32
2083394575.0,-141.35,-131.4,-540.79
2083396555.0,-68.76,140.66,119.35
2083398535.0,-166.24,317.43,-273.97
2083400516.0,-43.27,218.74,196.82
2083402496.0,123.26,273.27,161.44
2083404476.0,169.87,-96.02,166.69
2083406456.0,265.27,-278.17,248.8
2083408437.0,69.58,-582.68,-102.2
2083410417.0,38.72,-466.66,125.7
2083412397.0,-69.5,-188.38,-268.85
2083414377.0,-101.58,12.56,-6.06
2083416357.0,-108.41,362.57,-173.57
2083418338.0,-192.84,303.53,-90.73
2083420318.0,-15.57,355.99,99.47
2083422298.0,49.58,86.0,158.64
2083424278.0,225.87,-206.07,371.77
2083426258.0,175.24,-405.54,289.54
2083428239.0,130.34,-503.26,30.66
2083430219.0,45.79,-230.22,-318.87
2083432199.0,-116.59,-175.57,-236.28
2083434179.0,-134.03,94.91,-1.67
2083436159.0,-38.26,400.64,-234.32
2083438140.0,-8.5,394.9,147.29
2083440120.0,96.42,393.56,126.43
2083442100.0,14.56,34.76,130.94
2083444080.0,120.82,-205.46,314.92
2083446060.0,114.48,-448.24,-149.9
2083448041.0,82.64,-466.42,206.34
2083450021.0,-80.72,-192.89,-112.08
2083452001.0,-111.83,-27.58,-147.7
2083453981.0,-135.62,431.75,-22.17
2083455962.0,-197.11,383.07,-319.72
2083457942.0,78.73,381.85,348.96
2083459922.0,150.59,233.5,107.03
2083461902.0,164.74,-107.25,389.1
2083463882.0,152.18,-137.38,166.81
2083465863.0,41.4,-445.68,24.56
2083467843.0,-4.84,-284.51,-17.41
2083469823.0,-129.4,-167.39,-373.4
2083471803.0,-127.57,117.23,62.87
2083473783.0,-140.62,410.28,-138.92
2083475764.0,-92.92,509.83,88.49
2083477744.0,-13.74,583.76,84.34
2083479724.0,19.32,105.03,46.03
2083481704.0,260.03,-135.8,342.98
2083483684.0,140.83,-308.55,-44.86
2083485665.0,71.05,-417.98,178.04
2083487645.0,-98.53,-179.23,50.18
2083489625.0,-154.9,-93.58,-287.03
2083491605.0,-123.42,270.95,150.1
